name,words
에스제이케이,"['기타 전문 도매업', '자동차부품, 키보드 등', '자동차부품', '제이케이', '에스', '파산', '채권자', '경제', '신청', '회사']"
휴켐스,"['기타 화학제품 제조업', '화합물,화학제품 제조', '화학', '경제', '영업', '목표', '계열', '대비', '이사', '배출']"
다산네트웍스,"['통신 및 방송 장비 제조업', '네트워크 통신장비', '통신장비', '다산', '네트', '웍스', '경제', '분기', '금융', '일본']"
옵트론텍,"['사진장비 및 광학기기 제조업', 'IRFilter,Grating', '전자장비와기기', '트론', '카메라', '최고', '필터', '매출', '증권', '대신']"
금호에이치티,"['자동차 신품 부품 제조업', '자동차용 전구 및 LED모듈', '자동차부품', '금호', '이치', '경제', '지분', '영업', '에스', '이익']"
일성건설,"['토목 건설업', '건축공사,토목공사,전기공사', '건설', '경제', '차트', '뉴스', '한경', '외국인', '사업', '헤럴드']"
동국알앤에스,"['기타 비금속 광물제품 제조업', '내화물, 페라이트, 세라믹', '비철금속', '경제', '에스', '동국', '외국인', '헤럴드', 'com', '영업']"
한국석유공업,"['석유', '경제', '차트', '영업', '상승', '이익', '기사']"
TCC스틸,"['1차 철강 제조업', '석도강판,표면처리강판 제조,판매', '철강', '경제', 'TCC', '스틸', '연속', '기관', '기사', '차트']"
케이씨씨,"['건축자재', 'KCC', '경제', '글라스', '기업', '창호', '성금', '사회']"
이지케어텍,"['소프트웨어 개발 및 공급업', '의료정보시스템', '건강관리기술', '케어', '의료', '병원', '정보', '시스템', '시장', '기술']"
칩스앤미디어,"['소프트웨어 개발 및 공급업', '비디오 IP', '반도체와반도체장비', '미디어', '칩스', '경제', '영업', '전년', '이익', '업체']"
서울도시가스,"['가스', '경제', '서울', '영업', '전년', '헤럴드', '도시']"
동원F&B,"['기타 식품 제조업', '참치캔,음료,냉동식품 제조,판매', '식품', '동원', '참치', '수', '시장', '경제', '종', '세트']"
한진중공업,"['토목 건설업', '선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사', '가스유틸리티', '중공업', '한진', '경제', '분양', '청약', '모로', '건설']"
삼화네트웍스,"['영화, 비디오물, 방송프로그램 제작 및 배급업', '시스템통합(SI), 시스템유지(SM)', '방송과엔터테인먼트', '웍스', '삼화', '네트', '경제', '공급', 'JTBC', '쌍']"
황금에스티,"['1차 비철금속 제조업', '스테인레스 냉연, 열연', '비철금속', '경제', '황금', '에스티', '영업', '기자', '헤럴드', '현금']"
나노스,"['전자부품 제조업', 'Blue Filter, IR Filter, Camera Module', '핸드셋', '노스', '경제', '기자', '전환', '전년', '영업', '쌍방울']"
나이스디앤비,"['기타 사업지원 서비스업', '기업신용조사 보고서', '상업서비스와공급품', '경제', '나이스', '앤', '헤럴드', '기술', '평가', '현금']"
에이스침대,"['가구 제조업', '침대', '가구', '에이스', '침대', '매장', '경제', '제품', '매트리스', '스프링']"
조광피혁,"['가죽, 가방 및 유사제품 제조업', '가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매', '섬유,의류,신발,호화품', '피혁', '조광', '경제', '기관', '외국인', '상승세', '단기']"
한국조선해양,"['선박 및 보트 건조업', '선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템', '조선', '현대', '중공업', '조선', '그룹', '경제', '해양', '수주']"
크라운제과,"['기타 식품 제조업', '비스킷, 스낵, 당과', '식품', '경제', '민트', '기관', '뉴스', '만주', '취득', '초콜릿']"
케이엠제약,"['기타 화학제품 제조업', '금융지원 서비스', '가정용품', '제약', '케이엠', '경제', '제품', '외국인', '매출액', '대량']"
빅솔론,"['컴퓨터 및 주변장치 제조업', 'POS용프린터,프린팅메카니즘', '컴퓨터와주변기기', '솔론', '경제', '취득', '이익', '영업', '결정', '프린터']"
대우부품,"['자동차 신품 부품 제조업', '전해콘덴서,복합부품,전자튜너 제조', '자동차부품', '경제', '부품', '대우', '외국인', '차트', '기관', '기사']"
천보,"['기초 화학물질 제조업', '디스플레이 소재, 반도체 공정 소재, 2차전지 소재, 의약품 소재, 정밀화학 소재', '디스플레이장비및부품', '경제', '전지', '성장', '소재', '분기', '증가', '전해질']"
우리산업,"['자동차 신품 부품 제조업', 'ACTUATOR 등', '자동차부품', '산업', 'PTC', '테슬라', '히터', '매출', '올해', '전기차']"
지코,"['자동차 신품 부품 제조업', '자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조', '자동차부품', '경제', '기자', '변동', '아시아', '뉴스', '시황', '요구']"
후성,"['기초 화학물질 제조업', '불소화물 제조,도매', '화학', '경제', '기관', '만주', '외국인', '전지', '전일', '재무']"
녹십자,"['의약품 제조업', '알부민외 제조,판매', '건강관리장비와용품', 'GC', '개발', '치료제', '코로나', '백신', '경제', '혈장']"
미래컴퍼니,"['특수 목적용 기계 제조업', 'EdgeGrinder', '디스플레이장비및부품', '컴퍼니', '미래', '카메라', '아이', '경제', 'D', 'ToF']"
엔바이오니아,"['그외 기타 제품 제조업', '양전하필터(정수기)', '가정용기기와용품', '엔바', '이오니아', '소재', '진단', '키트', '체외', '패드']"
대원화성,"['플라스틱제품 제조업', '합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입', '섬유,의류,신발,호화품', '원화', '경제', '만주', '외국인', '기사', '한경', '대비']"
두올산업,"['산업', '퀘스트', '경제', '임상', '개발', '외국인', '바이오']"
종근당홀딩스,"['의약품 제조업', '의약품(항생제,위궤양치료제,장기이식면역억제제,고지혈증치료제(로바이드)) 제조,도매', '제약', '종근당', '홀딩스', '경제', '성장', '건강', '투자', '증가']"
GS홈쇼핑,"['텔레비전 방송업', 'CATV홈쇼핑', '인터넷과카탈로그소매', '쇼핑', 'GS', '코로나', '경제', '방송', '영업', '모바일']"
S&TC,"['일반 목적용 기계 제조업', '공냉식 열교환장치,폐열회수장치 제조', '기계', 'TC', '경제', '기자', '공급', '규모', '아람', '사우디아라비아']"
에스모,"['자동차 신품 부품 제조업', '자동차용 와이어링 하네스', '반도체와반도체장비', '스모', '최대', '경제', '주주', '유상', '증자', '배정']"
OCI,"['기초 화학물질 제조업', '타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매', '화학', '실리콘', '폴리', '공장', '태양광', '생산', '경제', '등급']"
피씨엘,"['의료용품 및 기타 의약 관련제품 제조업', '다중 체외진단 제품, 플랫폼서비스', '생명과학도구및서비스', '경제', '진단', '공급', '키트', '규모', '수주', '한경']"
비티원,"['생활용품 도매업', '신발,의류,스포츠용품 도매,제조', '섬유,의류,신발,호화품', '영업', '매출액', '경제', '적자']"
덕신하우징,"['구조용 금속제품, 탱크 및 증기발생기 제조업', '일체형 데크플레이트 등', '건축제품', '덕신', '하우징', '경제', '매수', '외국인', '올해', '만주']"
체리부로,"['도축, 육류 가공 및 저장 처리업', '육계, 사료', '식품', '체리', '경제', '육계', '부로', '발행', '행사', '신주인수권']"
한컴MDS,"['소프트웨어 개발 및 공급업', '임베디드개발솔루션,임베디드소프트웨어', '소프트웨어', '한컴', 'MDS', '경제', '대표', '정보', '자원', '국가']"
BYC,"['봉제의복 제조업', '메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급', '섬유,의류,신발,호화품', '경제', '브라', '아시아', '기자', '제품', '팬티', '기능']"
에스엔유,"['특수 목적용 기계 제조업', 'OLED증착장비, OLED봉지장비, LCD검사장비 등', '디스플레이장비및부품', '엔유', '에스', '경제', '장비', '공시', '디스플레이', '공급']"
아이크래프트,"['컴퓨터 프로그래밍, 시스템 통합 및 관리업', '인터넷핵심망(CCR,MCR,NAS등)', '통신장비', '경제', '크래프트', '아이', '아시아', '기사', '외국인', '기업']"
에스제이그룹,"['가죽, 가방 및 유사제품 제조업', '캉골 가방/모자, 헬렌카민스키 모자', '섬유,의류,신발,호화품', '에스', '그룹', '경제', '브랜드', '매출', '성장', '분기']"
디케이락,"['일반 목적용 기계 제조업', 'DK-Lok 피팅, D-Pro 밸브', '기계', '성장', '개선', '제품', '영업', '올해', '지속', '내년']"
씨엠에스에듀,"['일반 교습 학원', '융합사고력 프로그램', '교육서비스', '에듀', '에스', '교육', '유니티', '기업', '코딩', '개발']"
아이앤씨,"['반도체 제조업', '지상파 DMB용 수신칩(모바일 TV용 SoC)', '통신장비', '연구소', '기업', '우수', '지정', '개발', '연구', '경제']"
에코마이스터,"['특수 목적용 기계 제조업', 'SAP', '기계', '에코', '마이스터', '차입금', '연체', '경제', '증자', '신용']"
한국종합기술,"['건축기술, 엔지니어링 및 관련 기술 서비스업', '토목설계,건축설계,감리,측량/토목건축공사', '건설', '종합', '기술', '경제', '외국인', '만주', '뉴스', '계약']"
버추얼텍,"['기타 전문 도매업', '고지유통, ERP시스템 운영', '종이와목재', '버추얼', '패럴', '경제', '피크', '스노우', '매출', '아웃']"
비아트론,"['특수 목적용 기계 제조업', 'AMOLED 등 제조장비', '디스플레이장비및부품', '아트', '경제', '트론', '대비', '비아', '감소', '장비']"
전파기지국,"['전기 통신업', '공용기지국건설/관리', '무선통신서비스', '기지국', '경제', '전파', '외국인', '한국', '기사', 'PBR']"
한류AI센터,"['한류', '센터', 'AI', '경제', '기자', '주식', '거래']"
유진기업,"['시멘트, 석회, 플라스터 및 그 제품 제조업', '레미콘', '건축자재', '레미콘', '경제', '기술', '스마트', '코로나', '제품', '받']"
종근당바이오,"['의약품 제조업', '의약품,원료의약품 제조', '제약', '바이오', '종근당', '경제', '영업', '전년', '대비', '지난해']"
롯데손해보험,"['보험업', '손해보험업', '손해보험', '롯데', '보험', '손해', '경제', '센터', '한국', '외국인']"
우양,"['과실, 채소 가공 및 저장 처리업', 'HMR, 음료 베이스, 퓨레 등', '식품', 'HMR', '핫도그', '시장', '코로나', '성장', '공장', '경제']"
LS전선아시아,"['기타 금융업', nan, '전기장비', '전선', 'LS', '아시아', '경제', '분기', '케이블', '이익']"
한국정보통신,"['전기 통신업', '신용카드조회기', '다각화된통신서비스', '통신', '정보', '경제', '소각', '주식', '만주', '종목']"
KMH하이텍,"['플라스틱제품 제조업', 'TRAY(반도체Packing재료)', '반도체와반도체장비', 'KMH', '하이텍', '경제', '베트남', '공장', '기자', '생산']"
코썬바이오,"['썬', '결정', '폐지', '바이오', '신청', '코스닥', '시장']"
이오테크닉스,"['특수 목적용 기계 제조업', '레이저 마커 및 레이저 응용기기', '반도체와반도체장비', '테크', '경제', '닉스', '단기', '중기', '정배', '매수']"
라이브플렉스,"['생활용품 도매업', '텐트, 원 ·부자재', '레저용장비와제품', '경제', '라이브', '플렉스', '외국인', '데일리', '매수', '만주']"
퍼시스,"['가구 제조업', '사무용 가구,의자,책상,캐비넷 제조', '가구', '손', '회장', '경제', '디즈', '명예', '사장', '경영']"
세미콘라이트,"['반도체 제조업', 'LED Chip', '디스플레이장비및부품', '세미', '라이트', '경제', '주식', 'LED', 'UVC', '액트']"
휴림로봇,"['특수 목적용 기계 제조업', '제조업용로봇및서비스로봇', '기계', '로봇', '테미', '방역', '경제', '코로나', '서비스', '외국인']"
쎄노텍,"['기타 비금속 광물제품 제조업', '세라믹 비드', '화학', '텍', '외국인', '경제', '기관', '기사', '아시아', '상승']"
한솔홈데코,"['제재 및 목재 가공업', 'PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업', '건축자재', '데코', '경제', '한솔', '마루', '패턴', 'SB', '중기']"
젬백스링크,"['섬유, 의복, 신발 및 가죽제품 소매업', '의류제품', '섬유,의류,신발,호화품', '경제', '백스', '필링크', '링크', '외국인', '한국', '주주']"
동국제약,"['의약품 제조업', '인사돌,복합마데카솔,파미레이', '제약', '동국', '제약', '성장', '분기', '부문', '영업', '경제']"
